Entrez_Gene_Id	TCGA-AB-2805-03A	TCGA-AB-2806-03A	TCGA-AB-2808-03A	TCGA-AB-2810-03A	TCGA-AB-2812-03A	TCGA-AB-2813-03A	TCGA-AB-2814-03A	TCGA-AB-2815-03A	TCGA-AB-2817-03A	TCGA-AB-2818-03A	TCGA-AB-2819-03A	TCGA-AB-2820-03A	TCGA-AB-2821-03A	TCGA-AB-2822-03A	TCGA-AB-2823-03A	TCGA-AB-2825-03A	TCGA-AB-2826-03A	TCGA-AB-2828-03A	TCGA-AB-2830-03A	TCGA-AB-2834-03A
100125387	7.9906	9.2049	14.7946	6.3571	17.5823	7.6572	11.3148	9.6719	20.6019	15.0458	12.4675	27.0244	16.0678	15.7264	11.6076	12.3919	8.231	6.5308	12.1055	13.2401
100125392	0.6935	0.0	0.9672	0.0	0.1161	0.0	1.4004	0.9167	0.0	1.0035	0.2172	0.0	0.0	0.0	0.2625	0.5138	0.7725	1.3294	0.1514	0.0
100125556	1.0837	0.8643	1.5986	0.8333	1.1517	0.5651	2.8312	0.3099	2.7608	0.6031	2.3503	1.9404	1.3515	4.2822	1.144	0.6691	1.7909	0.799	1.9568	0.2772
100126270	0.3079	0.038	0.0767	0.0586	0.1105	0.0702	0.1615	0.109	0.4959	0.1364	0.0689	0.117	0.0951	0.0	0.0416	0.163	0.0	0.0	0.096	0.0
100126296	0.0	3.0924	0.0	0.0	0.0	0.0	0.0	0.0	3.3629	0.0	0.0	0.0	2.5791	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3944	0.0	0.0	0.0	0.0	0.0
100126299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7862	0.0	0.0
100126301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126302	0.0	0.0	0.0	0.0	1.1271	0.0	0.0	0.0	1.897	0.0	0.0	0.0	0.0	0.0	1.2739	0.0	0.0	0.0	0.0	0.0
100126303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0528	0.0	3.5488	0.0	0.0	0.0	0.0	0.0
100126309	0.0	0.0	0.0	0.0	3.4702	4.4071	0.0	0.0	3.8939	2.8558	0.0	1.8375	0.0	0.0	0.0	8.53	0.0	1.3241	4.5249	0.0
100126310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126313	0.0	0.0	0.0	7.1397	1.7941	1.7089	0.9834	0.0	4.5296	1.1074	0.0	1.425	3.4738	0.0	0.0	0.0	0.8525	3.0806	1.1697	0.0
100126314	0.0	0.0	0.0	0.0	3.0667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9714	0.0	0.0	0.0
100126315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1522	0.0	13.8011	0.0	0.0	0.0	0.0	0.0
100126316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4887	0.0
100126317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126318	0.0	0.0	0.0	0.0	1.1271	0.0	2.4712	0.0	0.0	2.7826	2.1084	7.1617	1.4549	0.0	0.0	0.0	0.0	0.0	2.9392	1.2787
100126319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9458	0.0	2.1927	0.0	0.0	0.0	0.0	0.0	0.0	2.6836	1.5284	0.0
100126321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126323	0.0	0.0	0.0	0.0	0.0	0.0	3.6368	0.0	16.751	2.0476	0.0	0.0	2.1411	0.0	0.0	2.4463	1.5763	0.0	2.1628	11.2916
100126324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.014	0.0	0.0	0.0	0.0	0.0
100126327	17.7097	34.9728	23.156	30.3481	30.7161	30.2657	9.2892	33.442	24.9583	20.9199	11.8883	20.1909	31.4459	23.7433	52.6768	18.7454	8.0523	55.7726	24.8595	32.4463
100126328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126329	8.7494	0.0	5.0845	1.9436	1.221	5.8149	0.0	7.2283	6.1653	3.0145	4.5682	5.8189	6.3044	2.8811	1.3801	5.4023	4.6412	11.1815	3.1842	6.9266
100126330	1.4582	0.0	0.0	0.0	0.0	1.163	0.0	1.2047	2.0551	1.5072	0.0	1.9396	1.5761	1.4406	1.3801	3.6015	1.1603	0.0	0.0	0.0
100126331	1.2209	6.3287	2.1284	0.0	3.0667	5.842	8.9651	9.0775	8.6027	0.0	1.9123	1.6239	3.9586	1.2061	1.1554	9.0457	4.8571	3.5105	5.3316	1.1598
100126332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9493	0.0	0.0	2.2669
100126334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4549	0.0	8.9176	0.0	0.0	0.0	0.0	0.0
100126336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126340	0.0	0.0	0.0	1.5902	0.0	0.9515	0.0	0.0	0.0	2.4664	0.0	0.0	0.0	0.0	0.0	0.0	4.7467	0.0	0.0	0.0
100126341	1.329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.2791	0.0	0.0	0.0	0.0	0.0	0.0	1.6623	0.0	0.0	0.0	0.0
100126345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5156	4.9236	0.0	0.0	0.0	0.0
100126346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2626
100126347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126348	1.3124	1.1339	0.0	0.0	1.0989	1.0467	0.0	1.0843	0.0	0.0	0.0	1.7457	0.0	5.186	0.0	0.0	0.0	0.0	4.2986	0.0
100126349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7744	0.0	0.0	0.0	0.0	0.0
100126350	2.7271	2.3561	2.3772	3.6348	2.2834	4.3499	6.2581	5.6325	11.5299	0.0	4.2715	14.5094	7.3687	2.694	2.581	1.6838	2.1699	1.3069	10.4209	0.0
100126351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126355	0.0	0.0	0.0	0.0	1.0105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5686	0.0	0.0	0.0	0.0	0.0
100126356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126446	1.4666	0.2609	0.8272	0.23	1.8781	0.5848	0.7919	0.2851	1.2158	1.2038	0.4054	3.4999	2.0514	0.4687	0.0816	1.3317	1.0983	0.0413	1.0832	0.8196
100126572	0.1146	0.0	0.0	0.0	0.0	0.0	0.2104	0.0	0.3231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0912	0.0	0.1251	0.0
100126596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100126693	0.0	0.0	0.0	0.0	0.0	0.4792	0.0	0.1241	0.0	0.3105	0.2353	0.1998	0.1623	0.0	0.0	0.0	0.0	0.0	0.164	0.0
100126784	0.1245	0.0	0.0543	0.0	0.0	0.1987	0.0572	0.463	0.0878	0.0	0.2926	0.0	1.0096	0.123	0.0	0.0	0.0	0.1791	0.068	0.2958
100126791	11.8333	5.2667	6.5015	3.4411	20.4166	2.6882	6.978	7.8208	21.8312	10.6002	5.5043	9.9207	8.2939	4.1092	1.9005	9.2105	5.7635	9.1422	11.0402	5.1098
100126793	21.0584	15.042	15.0898	3.8896	15.883	7.8022	24.6569	13.6165	14.0209	15.699	12.4146	27.7454	7.7421	23.3257	23.5394	26.2096	8.5759	14.6531	12.1654	12.7277
100126825	2.6198	0.0871	0.0878	0.0	0.1687	2.4912	0.9249	0.666	3.1241	1.0415	0.0	2.9485	1.198	1.8913	0.3814	1.8664	1.5233	0.0	0.0	0.0957
100127206	0.0898	0.0388	0.0	0.1795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0597	0.0	0.133	0.0	0.0	0.0714	0.043	0.0	0.0426
100127888	1.9164	1.5375	0.7756	0.4561	0.8596	0.7096	1.5078	0.8482	1.3504	0.7074	1.7153	7.9204	1.8494	0.3381	0.5182	2.3666	0.6535	0.656	0.5978	4.6165
100127892	1.0177	2.1982	0.4436	0.2261	3.2665	0.9469	8.0961	0.2803	0.7171	3.857	0.2657	2.2561	0.9166	1.5081	4.8159	2.5135	0.8098	0.0	2.2222	1.1279
100127893	1.9547	1.0856	3.5294	2.7913	3.3902	1.6702	1.5379	3.2297	2.3612	4.185	1.7495	0.1857	1.509	2.2068	2.5106	2.7586	6.9989	2.5426	0.6097	1.9895
100127902	0.0	0.0964	0.0	0.0	0.0	0.0	0.0	0.0922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100127905	1.7696	6.6249	3.5992	3.1447	2.9633	4.7042	1.0829	2.9238	0.8313	0.6097	12.4727	2.3537	1.9126	6.4097	0.5582	2.1852	1.408	2.8268	8.3719	1.6811
100127907	9.7452	19.0442	13.4501	7.886	13.7939	12.3983	13.7374	7.2843	6.213	17.0277	6.8144	10.8019	14.1692	25.6723	12.8464	4.871	5.4464	4.5591	7.4731	7.3842
100127908	0.0	0.0	0.6334	0.0	0.3042	0.2897	0.3335	0.0	0.0	0.0	0.0	0.0	0.3927	0.0	0.0	0.0	0.0	0.3482	0.0	0.0
100127911	0.8637	0.3317	0.1673	0.2558	0.3214	0.0	0.2643	0.3964	0.1353	0.0992	0.0752	0.0	0.5186	0.3792	0.0	0.5926	0.0764	0.092	0.0	0.1823
100127912	0.0	0.0	0.0	0.0	0.0885	0.0843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100127919	0.0	0.0	0.5673	0.0	0.0	0.0	0.0	0.0	0.0	0.6727	0.0	0.0	0.0	0.0	0.0	0.0	0.1726	0.0	0.0	0.0
100127922	0.3646	1.8898	1.9067	0.0	0.6105	0.5815	0.3346	1.2047	0.0	1.1304	1.4276	0.0	0.0	0.3601	1.0351	0.9004	1.4504	0.0	0.398	1.039
100127924	1.3358	2.0773	0.6986	0.3561	0.8948	0.4261	3.188	0.0	2.6355	0.8284	1.0461	0.3554	0.8662	0.7918	0.0	0.0	0.2126	0.2561	2.0418	0.0
100127945	0.0	0.1151	0.0	0.0	0.0	0.0	0.0	0.055	0.0939	0.0689	0.0	0.0	0.0	0.0658	0.0	0.0823	0.0	0.0639	0.0	0.0
100127949	12.9748	9.8823	18.4531	13.6525	15.2952	11.0285	15.6707	11.1422	25.2627	9.5287	21.3925	17.258	15.1305	21.5874	7.594	13.4926	6.7921	13.4178	24.9763	16.5426
100127950	0.0571	0.0493	0.0498	0.0	0.0	0.0455	0.0	0.0943	0.0805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909	0.0547	0.0	0.0
100127952	0.7865	1.274	1.0712	1.7689	0.8231	0.6664	0.6768	0.9746	0.6927	1.4226	1.1549	0.6538	0.7969	0.6798	0.9769	0.5463	0.7822	0.4711	0.483	0.5604
100127958	0.115	0.0994	0.2005	0.0	0.0963	0.0	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.183	0.0	0.0	0.0
100127960	0.0	0.0	0.1448	0.2214	0.0	0.0	0.0	0.0	0.0	0.1717	0.1301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100127963	0.5377	1.8583	0.8203	0.3584	0.3377	0.4289	1.4808	0.5553	0.1895	0.2779	0.737	0.0	0.1453	1.0624	0.7634	0.0	1.4976	0.5154	0.2935	0.7663
100127967	0.0513	0.0665	0.0	0.0	0.0429	0.0409	0.0235	0.0	0.1084	0.053	0.0803	0.1023	0.0277	0.1013	0.0243	0.0317	0.0	0.0492	0.168	0.0487
100127969	0.4895	0.2114	0.96	0.0	0.1025	0.0	0.2247	0.4044	1.5521	0.0	0.0	0.0	0.3968	0.2418	2.2005	0.1511	0.0	0.3519	4.8097	0.2325
100127976	0.0	0.0	0.1439	0.0	0.0	0.0	0.0	0.0	0.0	0.3413	0.1293	0.0	0.0	0.0	0.0	0.0	0.0	0.1582	0.0	0.1568
100127979	8.7287	3.232	5.2174	2.6592	0.8353	3.9779	14.4219	2.8845	5.272	4.1243	3.9063	6.6344	5.93	9.1156	1.6522	1.5399	1.1906	4.5416	3.8119	4.2645
100127983	4.8412	0.0	0.0879	6.7213	0.0844	0.4826	0.0926	0.7499	7.5334	0.7297	0.316	2.2806	7.4126	0.0996	4.3909	0.7473	2.0063	0.1933	5.8361	0.2874
100127989	0.2672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2092	0.3554	0.0	0.2639	0.0	0.0	0.0	0.0	0.0	0.0
100127993	1.6482	1.9936	2.4425	4.6133	3.0362	0.7887	1.513	2.0425	3.9489	1.7036	1.9363	0.4385	1.4252	2.9309	2.0279	1.6283	1.8361	2.0537	1.4396	1.2527
100128004	0.5211	2.476	1.5897	0.3472	1.0907	0.6233	0.7174	0.4305	3.3045	0.0	1.2242	0.6931	0.8448	0.7721	1.9726	0.9652	1.0365	0.2497	2.2755	0.495
100128006	0.0285	0.0247	0.0498	0.0	0.0	0.0	0.0262	0.0	0.0402	0.0	0.0	0.038	0.0	0.0564	0.0	0.0	0.0	0.0	0.0	0.0542
100128010	4.2138	3.6406	2.7548	2.3401	2.6462	0.7468	3.653	4.2548	5.2787	2.1777	1.65	3.5809	2.5302	1.3876	2.991	3.6136	1.6764	2.4681	3.4504	2.6687
100128011	0.0	0.1942	0.294	0.0	0.0941	0.269	0.0	0.0929	0.0	0.1162	0.0	0.0	0.1215	0.111	0.0	0.1388	0.2683	0.1077	0.0	0.0
100128012	0.0	0.0	0.0	0.0	0.6561	1.8747	8.6306	0.0	1.1042	0.0	0.0	1.0422	0.0	1.5481	0.7415	0.0	0.0	0.0	0.0	0.0
100128015	0.693	0.5988	0.6041	0.0	0.0	0.2764	0.0	0.0	0.4883	0.3582	0.2714	0.0	0.0	0.0	0.3279	0.0	0.5514	0.0	0.0	0.3292
100128016	0.544	0.1282	0.4311	0.1977	0.1656	0.1578	0.454	0.0817	0.4879	0.2556	0.1937	0.3289	0.0535	0.3908	0.0936	0.1221	0.3542	0.1422	0.054	0.2819
100128017	0.0	0.0	0.0	0.0	0.0	0.0	0.0476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0493
100128020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1113	0.0	0.0	0.2254	0.0	0.0
100128023	2.8853	0.0	0.0	0.0	0.0	0.1278	0.0	0.3973	0.2259	0.1657	0.0	0.0	0.0	0.0	0.0	2.3754	0.1275	0.0	0.0	0.0
100128025	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0564	0.0	0.0	0.1064	0.0	0.0	0.0	0.0	0.0	0.0	0.0874	0.0
100128027	5.2716	6.4522	4.659	1.5614	2.9426	5.1969	5.511	4.5366	12.6918	8.0218	3.1538	3.7981	7.5178	10.4878	8.1074	5.7866	0.9321	2.8071	6.9545	4.6602
100128029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3044	0.0	0.0	0.0	0.0
100128030	0.1704	0.4418	0.7429	0.0	0.0	0.1359	0.1565	0.0	0.4804	0.0	0.1335	0.2267	0.7369	1.5154	0.1613	0.0	0.1356	0.4901	0.0	0.0
100128033	0.0	0.0	0.2205	0.0	0.0	0.4035	0.0	0.0	0.3565	0.2615	0.0	0.0	0.0	0.0	0.0	0.0	0.6039	0.0	0.0	0.0
100128036	0.4007	0.2597	0.0873	0.1335	0.0839	0.1598	0.0	0.0	0.1412	0.2071	0.0	0.2665	0.2166	0.099	0.0	0.0	0.0797	0.0	0.0	0.0952
100128041	0.4454	0.2886	0.5823	0.1484	0.1865	0.0	0.0	0.092	0.3138	0.3452	0.3488	0.0	0.1203	0.55	0.2107	0.275	0.2658	0.1067	0.3647	0.1058
100128042	0.0	0.0975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.0	0.1068	0.0	0.0	0.0541	0.0616	0.1072
100128043	0.0	0.0699	0.0	0.0	0.0677	0.0645	0.0	0.0	0.0	0.0	0.0633	0.0	0.0	0.1598	0.0	0.0999	0.1287	0.0775	0.0	0.0768
100128044	0.4393	0.7591	0.7659	0.5855	0.092	0.0	0.8065	0.5444	0.1548	0.227	0.7741	0.0	0.0	0.217	0.3118	0.0	0.3495	0.2105	0.0	0.2087
100128048	0.4285	1.6661	0.3736	0.4284	2.0632	1.0253	1.8685	4.0715	0.9059	1.2181	0.5034	1.71	3.5896	5.0802	0.4056	0.6615	0.0852	0.8215	2.9242	0.6107
100128054	0.0	0.0	0.0	0.0	0.0	0.0862	0.0	0.0298	0.0	0.0	0.0	0.0	0.2337	0.0	0.0	0.0	0.0287	0.0	0.0	0.0
100128055	2.4443	2.5917	1.4527	2.2212	3.256	1.7722	3.1615	3.9469	3.2882	3.1006	3.8286	2.5123	3.4824	3.4025	3.1545	0.8232	1.4145	1.2779	4.4882	0.9499
100128057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128060	6.6165	9.6277	8.8031	13.228	2.0411	5.5546	9.2699	3.8839	10.3062	4.8592	9.1364	3.2424	2.0701	12.3846	6.4268	2.5802	12.0534	4.3391	6.0832	3.1428
100128061	0.1398	0.1208	0.2437	0.1863	0.4682	0.1115	0.0	0.3465	0.0	0.289	0.0	0.186	0.3022	0.4143	0.2646	0.1726	0.0	0.0	0.0	0.0
100128062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128071	18.4892	11.8291	13.0607	28.6271	12.0511	10.7134	12.2628	8.9941	27.7731	17.0507	8.9019	15.4625	21.6986	16.1505	17.5683	10.5274	8.1927	7.5696	12.1278	10.6228
100128072	0.0	0.2945	0.0	1.363	0.5709	0.0	0.3129	0.0	0.4804	0.0	0.267	0.9068	0.0	1.0103	0.6452	0.0	0.5425	0.3267	0.0	0.3238
100128081	0.0247	0.0427	0.1294	0.0	0.0207	0.5722	0.0227	0.6949	0.0349	0.4091	0.0	0.0987	0.1872	0.0489	0.398	0.3666	0.2165	0.6639	0.2701	2.1387
100128083	0.2685	1.856	1.8726	1.7895	1.1242	1.9274	0.2465	0.2218	1.5137	0.5551	1.2618	0.0	0.0	1.8569	1.2707	0.0	1.0683	1.2869	1.1727	0.5102
100128092	11.1695	12.9163	11.8334	26.5677	20.7189	6.4412	9.1485	12.3509	13.8038	12.4329	23.8203	16.6853	10.4007	12.7317	7.6437	12.3077	15.8607	17.4584	5.4407	16.8142
100128094	0.0	0.0591	0.0597	0.0	0.0573	0.0	0.0628	0.0	0.0	0.0	0.0	0.0	0.0	0.0676	0.0	0.0	0.0	0.0	0.0	0.065
100128098	0.5653	0.0977	2.9237	25.5666	46.0384	3.0657	2.041	9.5271	3.6647	58.7794	0.2361	9.073	1.1812	0.3351	1.6407	21.7334	19.8511	9.1747	47.4814	0.3938
100128102	0.0	0.0	0.0963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.147	0.2389	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128103	0.0	0.0987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128108	9.8499	13.0923	7.5482	4.1837	0.9063	2.8487	10.1343	3.8452	12.8137	5.482	4.5776	8.4944	4.7965	8.0196	4.3025	2.807	1.5503	3.0086	8.5086	3.599
100128109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7858	0.0	0.0	0.0	0.0
100128110	0.2328	0.2011	0.0	0.0	0.0	0.1857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23	0.2203	0.0	0.1852	0.0	0.0	0.0
100128115	11.6406	9.4655	10.1469	9.1264	8.2178	3.0946	7.9614	7.5426	12.2234	7.3134	6.4352	11.5366	11.3479	17.3619	9.0727	8.7377	6.3565	8.9695	7.2267	9.3237
100128117	1.1623	2.1757	1.5197	1.5491	2.2708	0.7725	4.6232	0.16	2.184	1.0011	0.7586	4.3803	4.8155	3.636	1.8334	1.6745	2.1579	0.9283	1.692	0.9201
100128118	0.0	0.0	0.0	0.6192	0.1297	0.0	0.1421	0.0	0.0	0.0	0.1213	0.0	0.0	0.153	0.0	0.0	0.0	0.0	0.0	0.0
100128119	0.1181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1571	0.1276	0.1167	0.0	0.1458	0.0	0.0	0.0	0.0
100128122	0.0656	0.1134	0.0	0.0875	0.0	0.0523	0.0602	0.1084	0.0925	0.2713	0.0514	0.0873	0.0709	0.0	0.0	0.0	0.0	0.0	0.0	0.1247
100128126	1.5203	1.7115	1.4056	0.614	2.7388	0.147	1.2264	0.609	1.8179	3.7142	1.0463	2.206	1.3444	1.3653	1.9621	2.7877	0.9898	1.2805	0.7545	2.4947
100128127	0.0	0.0	0.0	0.0	0.0324	0.0	0.0	0.016	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212	0.0
100128132	0.0	0.0	0.0462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128135	0.0479	0.124	1.8354	0.0	0.0	0.0763	0.0	0.0791	0.3372	0.0495	0.0	0.1273	1.2413	0.3309	0.0	0.0591	0.2665	0.0459	0.3657	0.1364
100128136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128140	2.6457	2.2858	4.6125	4.4543	3.731	2.6653	3.8346	3.1061	4.3173	3.3103	3.5988	4.26	4.6656	3.9893	3.1629	3.955	3.6564	2.9362	3.1926	3.5717
100128145	1.9951	0.4309	1.7391	0.6648	0.2088	0.3978	3.2049	0.6181	1.0544	1.0311	0.0	0.6634	1.0782	1.9709	0.4721	1.5399	0.1984	0.0	0.5446	1.6584
100128154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0648	0.0	0.0
100128159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128162	0.1899	0.0	0.1655	0.2531	0.3179	0.1514	0.1743	0.0	0.0	0.0	0.1487	0.0	0.2052	0.0	0.0	0.0	0.1511	0.0	0.0	0.1804
100128164	0.0921	0.1137	0.3098	0.0351	0.0331	0.1889	0.1329	0.0435	0.0927	0.2721	0.0206	0.105	0.2703	0.143	0.0623	0.0163	0.0524	0.0631	0.2874	0.2251
